county,JP_court,case_type,date_range,num_reports_submitted,active_pending_start_date,reactivated,added,disposed,placed_on_inactive_status,active_pending_end_date,source
Upshur,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,603,0,202,129,0,676,"AOC Statistical Report, FY2019"
Upshur,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,112,0,152,113,0,130,"AOC Statistical Report, FY2019"
Upshur,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,152,0,156,127,0,180,"AOC Statistical Report, FY2019"
Upton,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,22,0,5,10,0,18,"AOC Statistical Report, FY2019"
Upton,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,21,0,10,6,0,24,"AOC Statistical Report, FY2019"
Upton,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,4,0,5,2,0,7,"AOC Statistical Report, FY2019"
Upton,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,1,0,10,7,0,4,"AOC Statistical Report, FY2019"
Uvalde,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,494,0,194,185,0,507,"AOC Statistical Report, FY2019"
Uvalde,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,19,0,10,6,0,23,"AOC Statistical Report, FY2019"
Uvalde,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,8,0,6,2,1,12,"AOC Statistical Report, FY2019"
Uvalde,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,86,0,124,56,0,153,"AOC Statistical Report, FY2019"
Uvalde,Precinct 6 Place 1,Civil,9/1/2018 - 8/31/2019,12,47,0,112,19,0,141,"AOC Statistical Report, FY2019"
Val Verde,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,371,0,179,122,0,427,"AOC Statistical Report, FY2019"
Val Verde,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,925,0,202,251,0,881,"AOC Statistical Report, FY2019"
Val Verde,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,644,0,179,74,0,745,"AOC Statistical Report, FY2019"
Val Verde,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,436,0,179,112,0,500,"AOC Statistical Report, FY2019"
Van Zandt,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,207,0,205,197,189,34,"AOC Statistical Report, FY2019"
Van Zandt,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,272,0,154,122,0,318,"AOC Statistical Report, FY2019"
Van Zandt,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,271,0,235,209,1,294,"AOC Statistical Report, FY2019"
Van Zandt,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,260,0,187,165,0,281,"AOC Statistical Report, FY2019"
Victoria,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,727,0,499,514,0,691,"AOC Statistical Report, FY2019"
Victoria,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,616,0,643,686,0,572,"AOC Statistical Report, FY2019"
Victoria,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,332,0,446,369,0,442,"AOC Statistical Report, FY2019"
Victoria,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,363,0,599,390,0,573,"AOC Statistical Report, FY2019"
Walker,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,81,0,372,315,0,0,"AOC Statistical Report, FY2019"
Walker,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,72,0,184,128,0,0,"AOC Statistical Report, FY2019"
Walker,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,83,0,253,232,0,97,"AOC Statistical Report, FY2019"
Walker,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,50,0,284,249,0,85,"AOC Statistical Report, FY2019"
Waller,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,189,0,212,183,0,218,"AOC Statistical Report, FY2019"
Waller,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,110,0,251,206,0,136,"AOC Statistical Report, FY2019"
Waller,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,351,0,312,123,0,540,"AOC Statistical Report, FY2019"
Waller,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,77,0,220,159,0,140,"AOC Statistical Report, FY2019"
Ward,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,74,0,58,47,0,66,"AOC Statistical Report, FY2019"
Ward,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,8,3,54,43,2,20,"AOC Statistical Report, FY2019"
Washington,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,190,0,124,118,0,245,"AOC Statistical Report, FY2019"
Washington,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,74,0,114,66,0,100,"AOC Statistical Report, FY2019"
Washington,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,103,0,171,143,0,132,"AOC Statistical Report, FY2019"
Washington,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,97,0,109,60,0,143,"AOC Statistical Report, FY2019"
Webb,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,4,2725,0,396,343,0,0,"AOC Statistical Report, FY2019"
Webb,Precinct 1 Place 2,Civil,9/1/2018 - 8/31/2019,12,764,0,708,802,0,670,"AOC Statistical Report, FY2019"
Webb,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,1614,0,2538,2321,0,1802,"AOC Statistical Report, FY2019"
Webb,Precinct 2 Place 2,Civil,9/1/2018 - 8/31/2019,0,.,.,.,.,.,.,"AOC Statistical Report, FY2019"
Webb,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,5,0,109,46,0,67,"AOC Statistical Report, FY2019"
Webb,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,533,188,2465,2143,207,823,"AOC Statistical Report, FY2019"
Wharton,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,317,0,200,318,65,162,"AOC Statistical Report, FY2019"
Wharton,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,111,0,151,148,0,113,"AOC Statistical Report, FY2019"
Wharton,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,74,0,127,102,0,94,"AOC Statistical Report, FY2019"
Wharton,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,588,0,211,174,0,618,"AOC Statistical Report, FY2019"
Wheeler,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,44,0,7,8,0,43,"AOC Statistical Report, FY2019"
Wheeler,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,85,0,38,29,0,94,"AOC Statistical Report, FY2019"
Wichita,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,11,321,0,905,789,0,0,"AOC Statistical Report, FY2019"
Wichita,Precinct 1 Place 2,Civil,9/1/2018 - 8/31/2019,10,1706,0,810,1010,0,0,"AOC Statistical Report, FY2019"
Wichita,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,10,90,0,196,174,0,0,"AOC Statistical Report, FY2019"
Wichita,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,11,81,0,105,66,1,0,"AOC Statistical Report, FY2019"
Wichita,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,10,339,0,34,30,0,0,"AOC Statistical Report, FY2019"
Wilbarger,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,48,0,111,101,0,54,"AOC Statistical Report, FY2019"
Wilbarger,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,23,0,105,83,0,44,"AOC Statistical Report, FY2019"
Willacy,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,5,382,0,0,0,0,0,"AOC Statistical Report, FY2019"
Willacy,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,225,0,13,6,0,232,"AOC Statistical Report, FY2019"
Willacy,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,184,0,4,6,0,179,"AOC Statistical Report, FY2019"
Willacy,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,161,0,64,44,0,181,"AOC Statistical Report, FY2019"
Willacy,Precinct 5 Place 1,Civil,9/1/2018 - 8/31/2019,12,24,0,12,4,0,32,"AOC Statistical Report, FY2019"
Williamson,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,809,0,2548,2053,0,1303,"AOC Statistical Report, FY2019"
Williamson,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,1065,28,2692,2211,37,1530,"AOC Statistical Report, FY2019"
Williamson,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,1357,1,2054,1823,0,1589,"AOC Statistical Report, FY2019"
Williamson,Precinct 4,Civil,9/1/2018 - 8/31/2019,11,553,0,2163,1525,0,0,"AOC Statistical Report, FY2019"
Wilson,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,200,0,122,100,0,222,"AOC Statistical Report, FY2019"
Wilson,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,0,.,.,.,.,.,.,"AOC Statistical Report, FY2019"
Wilson,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,138,0,116,93,0,161,"AOC Statistical Report, FY2019"
Wilson,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,244,0,101,92,0,252,"AOC Statistical Report, FY2019"
Winkler,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,104,0,133,16,10,118,"AOC Statistical Report, FY2019"
Winkler,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,8,0,0,0,0,8,"AOC Statistical Report, FY2019"
Wise,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,77,3,227,209,2,92,"AOC Statistical Report, FY2019"
Wise,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,25,1,156,115,1,62,"AOC Statistical Report, FY2019"
Wise,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,35,0,197,162,0,68,"AOC Statistical Report, FY2019"
Wise,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,64,1,159,157,0,67,"AOC Statistical Report, FY2019"
Wood,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,107,0,233,246,1,93,"AOC Statistical Report, FY2019"
Wood,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,207,0,170,149,0,227,"AOC Statistical Report, FY2019"
Wood,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,34,0,114,106,0,44,"AOC Statistical Report, FY2019"
Wood,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,106,0,125,82,0,149,"AOC Statistical Report, FY2019"
Yoakum,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,38,0,15,15,0,36,"AOC Statistical Report, FY2019"
Yoakum,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,36,0,72,57,0,51,"AOC Statistical Report, FY2019"
Young,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,239,0,180,120,0,302,"AOC Statistical Report, FY2019"
Young,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,30,0,63,66,0,32,"AOC Statistical Report, FY2019"
Zapata,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,93,0,74,39,0,247,"AOC Statistical Report, FY2019"
Zapata,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,144,0,44,0,0,188,"AOC Statistical Report, FY2019"
Zapata,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,16,0,33,30,0,21,"AOC Statistical Report, FY2019"
Zapata,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,0,.,.,.,.,.,.,"AOC Statistical Report, FY2019"
Zavala,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,506,0,43,21,0,581,"AOC Statistical Report, FY2019"
Zavala,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,119,0,72,19,0,172,"AOC Statistical Report, FY2019"
Zavala,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,129,0,48,19,0,157,"AOC Statistical Report, FY2019"
Zavala,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,102,0,42,20,0,124,"AOC Statistical Report, FY2019"
Anderson,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,223,0,146,133,0,238,"AOC Statistical Report, FY2020"
Anderson,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,44,0,135,117,0,64,"AOC Statistical Report, FY2020"
Anderson,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,297,0,123,98,0,289,"AOC Statistical Report, FY2020"
Anderson,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,130,0,263,238,0,155,"AOC Statistical Report, FY2020"
Andrews,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,104,0,148,117,0,130,"AOC Statistical Report, FY2020"
Andrews,Precincts 2,Civil,9/1/2019 - 8/31/2020,12,56,0,113,120,0,48,"AOC Statistical Report, FY2020"
Angelina,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,418,6,950,771,5,595,"AOC Statistical Report, FY2020"
Angelina,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,458,0,356,298,0,515,"AOC Statistical Report, FY2020"
Angelina,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,444,0,171,148,0,470,"AOC Statistical Report, FY2020"
Angelina,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,53,1,161,119,0,76,"AOC Statistical Report, FY2020"
Aransas,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,77,0,248,223,0,95,"AOC Statistical Report, FY2020"
Aransas,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,142,0,217,184,0,177,"AOC Statistical Report, FY2020"
Archer,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,4,0,8,5,0,7,"AOC Statistical Report, FY2020"
Archer,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,4,53,0,7,0,0,0,"AOC Statistical Report, FY2020"
Archer,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,5,0,0,1,0,0,0,"AOC Statistical Report, FY2020"
Archer,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,34,0,10,3,0,46,"AOC Statistical Report, FY2020"
Armstrong,Countywide,Civil,9/1/2019 - 8/31/2020,12,75,0,15,57,0,40,"AOC Statistical Report, FY2020"
Atascosa,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,254,0,212,187,0,277,"AOC Statistical Report, FY2020"
Atascosa,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,264,0,205,110,0,324,"AOC Statistical Report, FY2020"
Atascosa,Precinct 3,Civil,9/1/2019 - 8/31/2020,12,199,0,171,111,0,257,"AOC Statistical Report, FY2020"
Atascosa,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,80,0,165,84,0,167,"AOC Statistical Report, FY2020"
Austin,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,68,0,84,67,0,85,"AOC Statistical Report, FY2020"
Austin,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,35,0,44,33,0,47,"AOC Statistical Report, FY2020"
Austin,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,38,1,105,110,2,34,"AOC Statistical Report, FY2020"
Austin,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,22,0,67,41,0,47,"AOC Statistical Report, FY2020"
Bailey,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,310,0,44,144,0,211,"AOC Statistical Report, FY2020"
Bandera,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,39,0,82,61,5,58,"AOC Statistical Report, FY2020"
Bandera,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,86,1,107,74,1,119,"AOC Statistical Report, FY2020"
Bandera,Precinct 3,Civil,9/1/2019 - 8/31/2020,12,37,0,62,47,1,51,"AOC Statistical Report, FY2020"
Bandera,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,24,0,64,63,0,29,"AOC Statistical Report, FY2020"
Bastrop,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,82,0,271,215,0,139,"AOC Statistical Report, FY2020"
Bastrop,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,341,0,213,190,0,361,"AOC Statistical Report, FY2020"
Bastrop,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,93,0,229,163,0,159,"AOC Statistical Report, FY2020"
Bastrop,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,1218,0,185,184,0,1257,"AOC Statistical Report, FY2020"
Baylor,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,18,0,26,19,4,25,"AOC Statistical Report, FY2020"
Baylor,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,13,0,47,16,8,43,"AOC Statistical Report, FY2020"
Bee,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,342,0,94,89,0,337,"AOC Statistical Report, FY2020"
Bee,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,82,0,83,72,0,90,"AOC Statistical Report, FY2020"
Bee,Precinct 3,Civil,9/1/2019 - 8/31/2020,12,244,0,91,73,0,264,"AOC Statistical Report, FY2020"
Bee,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,22,0,101,71,0,50,"AOC Statistical Report, FY2020"
Bell,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,610,0,783,778,0,607,"AOC Statistical Report, FY2020"
Bell,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,57,0,107,105,0,57,"AOC Statistical Report, FY2020"
Bell,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,946,0,1117,1204,12,836,"AOC Statistical Report, FY2020"
Bell,Precinct 3 Place 2,Civil,9/1/2019 - 8/31/2020,12,317,1,1052,1000,0,360,"AOC Statistical Report, FY2020"
Bell,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,2254,1,1524,972,3,2797,"AOC Statistical Report, FY2020"
Bell,Precinct 4 Place 2,Civil,9/1/2019 - 8/31/2020,12,1416,0,3233,3189,0,1283,"AOC Statistical Report, FY2020"
Bexar,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,8780,0,7495,5805,64,10406,"AOC Statistical Report, FY2020"
Bexar,Precinct 1 Place 2,Civil,9/1/2019 - 8/31/2020,12,799,0,1931,1964,12,754,"AOC Statistical Report, FY2020"
Bexar,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,18930,0,12060,10239,46,20705,"AOC Statistical Report, FY2020"
Bexar,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,5450,213,8785,7866,982,5600,"AOC Statistical Report, FY2020"
Bexar,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,9671,25,11203,10607,374,9918,"AOC Statistical Report, FY2020"
Blanco,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,9,0,61,49,0,21,"AOC Statistical Report, FY2020"
Blanco,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,24,0,56,41,0,38,"AOC Statistical Report, FY2020"
Borden,Countywide,Civil,9/1/2019 - 8/31/2020,12,7,0,3,6,0,5,"AOC Statistical Report, FY2020"
Bosque,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,65,0,109,81,0,88,"AOC Statistical Report, FY2020"
Bosque,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,59,0,105,96,0,68,"AOC Statistical Report, FY2020"
Bowie,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,1119,0,536,391,0,1264,"AOC Statistical Report, FY2020"
Bowie,Precinct 1 Place 2,Civil,9/1/2019 - 8/31/2020,12,4442,0,762,657,1,4548,"AOC Statistical Report, FY2020"
Bowie,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,123,0,128,102,0,149,"AOC Statistical Report, FY2020"
Bowie,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,27,0,51,54,0,24,"AOC Statistical Report, FY2020"
Bowie,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,34,0,26,18,0,42,"AOC Statistical Report, FY2020"
Bowie,Precinct 5 Place 1,Civil,9/1/2019 - 8/31/2020,12,28,0,38,22,0,44,"AOC Statistical Report, FY2020"
Brazoria,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,1189,0,1605,1665,0,1129,"AOC Statistical Report, FY2020"
Brazoria,Precinct 1 Place 2,Civil,9/1/2019 - 8/31/2020,12,174,0,285,286,0,167,"AOC Statistical Report, FY2020"
Brazoria,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,747,0,1315,1056,0,1003,"AOC Statistical Report, FY2020"
Brazoria,Precinct 2 Place 2,Civil,9/1/2019 - 8/31/2020,12,203,0,229,235,0,196,"AOC Statistical Report, FY2020"
Brazoria,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,275,0,845,740,0,380,"AOC Statistical Report, FY2020"
Brazoria,Precinct 3 Place 2,Civil,9/1/2019 - 8/31/2020,12,329,0,696,699,0,327,"AOC Statistical Report, FY2020"
Brazoria,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,1135,0,1566,1424,0,1292,"AOC Statistical Report, FY2020"
Brazoria,Precinct 4 Place 2,Civil,9/1/2019 - 8/31/2020,12,73,0,345,364,0,53,"AOC Statistical Report, FY2020"
Brazos,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,211,0,917,835,0,441,"AOC Statistical Report, FY2020"
Brazos,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,255,0,801,833,0,219,"AOC Statistical Report, FY2020"
Brazos,Precinct 3,Civil,9/1/2019 - 8/31/2020,12,325,0,512,501,0,333,"AOC Statistical Report, FY2020"
Brazos,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,405,0,512,539,0,381,"AOC Statistical Report, FY2020"
Brewster,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,723,0,79,50,6,755,"AOC Statistical Report, FY2020"
Brewster,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,5,0,4,5,0,4,"AOC Statistical Report, FY2020"
Brewster,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,8,0,0,0,0,0,0,"AOC Statistical Report, FY2020"
Briscoe,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,126,0,3,1,0,128,"AOC Statistical Report, FY2020"
Briscoe,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,2,0,0,0,0,0,0,"AOC Statistical Report, FY2020"
Brooks,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,293,0,36,0,0,327,"AOC Statistical Report, FY2020"
Brooks,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,10,162,0,12,0,0,0,"AOC Statistical Report, FY2020"
Brooks,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,157,0,49,5,0,201,"AOC Statistical Report, FY2020"
Brooks,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,31,0,40,17,0,47,"AOC Statistical Report, FY2020"
Brown,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,170,0,273,254,0,191,"AOC Statistical Report, FY2020"
Brown,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,126,0,180,165,1,142,"AOC Statistical Report, FY2020"
Brown,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,98,0,131,121,0,112,"AOC Statistical Report, FY2020"
Brown,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,92,0,123,119,0,93,"AOC Statistical Report, FY2020"
Burleson,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,81,0,53,25,0,102,"AOC Statistical Report, FY2020"
Burleson,Precinct 2,Civil,9/1/2019 - 8/31/2020,12,37,0,37,17,0,57,"AOC Statistical Report, FY2020"
Burleson,Precinct 3,Civil,9/1/2019 - 8/31/2020,12,256,0,49,32,0,273,"AOC Statistical Report, FY2020"
Burleson,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,328,0,64,30,0,361,"AOC Statistical Report, FY2020"
Burnet,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,37,0,84,85,0,34,"AOC Statistical Report, FY2020"
Burnet,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,33,0,122,128,0,31,"AOC Statistical Report, FY2020"
Burnet,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,78,0,133,96,0,116,"AOC Statistical Report, FY2020"
Burnet,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,89,0,92,116,1,74,"AOC Statistical Report, FY2020"
Caldwell,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,504,0,123,116,0,511,"AOC Statistical Report, FY2020"
Caldwell,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,135,0,158,135,0,156,"AOC Statistical Report, FY2020"
Caldwell,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,158,0,138,134,0,161,"AOC Statistical Report, FY2020"
Caldwell,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,308,0,224,99,0,435,"AOC Statistical Report, FY2020"
Calhoun,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,49,0,90,108,0,37,"AOC Statistical Report, FY2020"
Calhoun,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,59,0,65,77,0,47,"AOC Statistical Report, FY2020"
Calhoun,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,20,0,53,32,0,40,"AOC Statistical Report, FY2020"
Calhoun,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,31,0,46,33,0,44,"AOC Statistical Report, FY2020"
Calhoun,Precinct 5 Place 1,Civil,9/1/2019 - 8/31/2020,12,2,0,12,14,0,9,"AOC Statistical Report, FY2020"
Callahan,Precinct 1 Place 1,Civil,9/1/2019 - 8/31/2020,12,233,0,118,75,9,260,"AOC Statistical Report, FY2020"
Callahan,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,16,0,40,49,0,14,"AOC Statistical Report, FY2020"
Callahan,Precinct 4 Place 1,Civil,9/1/2019 - 8/31/2020,12,13,0,22,18,0,17,"AOC Statistical Report, FY2020"
Cameron,Jail Magistrate Court,Civil,9/1/2019 - 8/31/2020,12,0,0,0,0,0,0,"AOC Statistical Report, FY2020"
Cameron,Precinct 1,Civil,9/1/2019 - 8/31/2020,12,980,0,281,167,0,1076,"AOC Statistical Report, FY2020"
Cameron,Precinct 2 Place 1,Civil,9/1/2019 - 8/31/2020,12,1746,0,742,1192,0,1318,"AOC Statistical Report, FY2020"
Cameron,Precinct 2 Place 2,Civil,9/1/2019 - 8/31/2020,12,2266,0,2420,2159,0,2533,"AOC Statistical Report, FY2020"
Cameron,Precinct 2 Place 3,Civil,9/1/2019 - 8/31/2020,12,848,0,1549,370,0,2075,"AOC Statistical Report, FY2020"
Cameron,Precinct 3 Place 1,Civil,9/1/2019 - 8/31/2020,12,944,0,1180,1057,0,1069,"AOC Statistical Report, FY2020"
Cameron,Precinct 3 Place 2,Civil,9/1/2019 - 8/31/2020,12,86,0,247,231,0,102,"AOC Statistical Report, FY2020"
Cameron,Precinct 4,Civil,9/1/2019 - 8/31/2020,12,1419,0,704,258,0,1878,"AOC Statistical Report, FY2020"
